Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
1,18.452,111.369,271.465,0,123.302,258.538,0,17.592,14.778,255,255
1,18.452,397.748,281.408,0,410.675,293.341,0,17.592,17.371,255,255
1,18.452,99.437,223.735,0,112.364,235.667,0,17.592,14.770,255,255
1,18.381,138.217,390.790,0,142.195,374.880,0,16.400,15.097,255,255
1,18.381,49.718,95.460,0,62.645,96.454,0,12.965,15.554,255,255
1,18.381,74.578,206.830,0,90.488,210.808,0,16.400,15.966,255,255
1,18.375,402.720,488.239,0,419.624,486.250,0,17.021,14.280,255,255
1,18.211,231.688,171.033,0,237.654,185.948,0,16.065,14.049,255,255
1,18.211,374.877,136.229,0,382.832,151.145,0,16.904,14.352,255,255
1,18.211,21.876,438.520,0,33.809,449.458,0,16.187,15.451,255,255
1,18.211,237.654,459.402,0,252.570,467.357,0,16.904,14.495,255,255
1,18.040,85.516,496.194,0,96.454,499.177,0,11.338,14.129,255,255
1,17.969,165.065,149.156,0,180.975,148.162,0,15.941,14.432,255,255
1,17.869,89.493,107.393,0,99.437,94.466,0,16.309,17.508,255,255
1,17.799,143.189,47.730,0,150.150,32.814,0,16.460,14.526,255,255
1,17.799,54.690,328.144,0,61.651,313.228,0,16.460,14.115,255,255
1,17.799,105.403,179.982,0,112.364,194.898,0,16.460,15.276,255,255
1,17.799,507.129,256.549,0,494.202,247.600,0,15.722,16.585,255,255
1,17.728,445.478,430.565,0,462.382,430.565,0,16.904,16.008,255,255
